object_id,slope,profile_curvature,planar_curvature,lithology,twi,rainfall,ndvi,distance_to_river,distance_to_fault,slope_unit,slope_structure,hazard_label,rainfall_slope_interaction,saturation_potential,fault_vulnerability,stream_power_index_approx,disturbance_index,hydro_stress
791395,7,6,6,4,2,1.0,7,2,2,98,4,0,7,2,1.3333333333333333,14,8,0.4761904761904761
2920703,5,3,7,3,6,4.0,5,2,2,34,1,0,20,24,1.0,30,8,0.6557377049180328
1807192,2,5,5,3,2,2.0,6,1,3,76,5,0,4,4,0.75,4,8,0.9523809523809524
1054933,4,5,6,4,2,1.0,6,2,1,113,4,0,4,2,2.0,8,9,0.4761904761904761
3080715,4,5,6,3,7,4.0,9,3,1,13,3,0,16,28,1.5,28,8,0.5633802816901409
1569986,2,6,6,2,6,4.0,2,5,1,4,4,0,8,24,1.0,12,6,0.6557377049180328
1930183,4,4,6,3,3,8.0,7,3,3,73,4,0,32,24,0.75,12,6,2.5806451612903225
805958,4,5,6,1,7,1.0,7,1,1,95,4,0,4,7,0.5,28,10,0.1408450704225352
1711412,5,5,7,3,3,2.0,5,4,1,75,4,0,10,6,1.5,15,7,0.6451612903225806
1879666,2,4,7,3,4,2.0,7,3,3,74,5,0,4,8,0.75,8,6,0.4878048780487805
855242,2,4,5,4,1,1.0,8,2,2,91,1,0,2,1,1.3333333333333333,2,8,0.9090909090909092
2432092,1,6,4,3,5,5.0,8,2,3,10,5,0,5,25,0.75,5,7,0.9803921568627452
2419746,5,5,5,3,5,5.0,9,1,4,10,5,0,25,25,0.6,25,7,0.9803921568627452
3324289,2,6,5,3,1,8.0,8,4,2,23,4,0,16,8,1.0,2,6,7.272727272727272
672482,5,5,6,4,7,2.0,8,2,2,94,4,0,10,14,1.3333333333333333,35,8,0.2816901408450704
1557882,4,6,5,2,6,4.0,8,3,1,80,1,0,16,24,1.0,24,8,0.6557377049180328
393096,7,6,5,2,2,2.0,8,5,4,107,4,0,14,4,0.4,14,3,0.9523809523809524
965225,4,6,5,1,2,3.0,8,2,1,92,5,0,12,6,0.5,8,9,1.4285714285714286
2493575,7,4,6,3,6,7.0,8,3,3,12,4,0,49,42,0.75,42,6,1.1475409836065575
3329573,3,6,5,3,4,6.0,6,5,3,118,3,0,18,24,0.75,12,4,1.4634146341463417
3072601,3,5,5,3,3,5.0,8,1,2,23,4,0,15,15,1.0,9,9,1.6129032258064515
3224681,3,6,5,3,7,7.0,7,1,1,23,4,0,21,49,1.5,21,10,0.9859154929577464
2465590,8,7,6,3,8,8.0,9,2,3,10,5,0,64,64,0.75,64,7,0.9876543209876544
3421213,3,6,5,3,1,6.0,7,5,2,20,4,0,18,6,1.0,3,5,5.454545454545454
3008658,4,7,5,3,7,5.0,6,1,3,42,4,0,20,35,0.75,28,8,0.7042253521126761
2395454,8,3,7,2,4,6.0,7,0,5,0,0,0,48,24,0.3333333333333333,32,7,1.4634146341463417
573783,2,6,5,2,5,3.0,9,1,2,94,4,0,6,15,0.6666666666666666,10,9,0.5882352941176471
2548491,5,7,3,3,2,4.0,7,3,2,50,4,0,20,8,1.0,10,7,1.9047619047619049
2358666,5,4,6,3,7,4.0,9,1,3,52,5,0,20,28,0.75,35,8,0.5633802816901409
668177,4,5,6,2,3,1.0,7,2,1,100,1,0,4,3,1.0,12,9,0.3225806451612903
3138250,5,6,6,3,4,6.0,9,2,2,13,3,0,30,24,1.0,20,8,1.4634146341463417
1474066,4,6,5,2,5,3.0,8,2,1,1,4,0,12,15,1.0,20,9,0.5882352941176471
1916428,4,6,5,3,3,4.0,7,3,3,74,5,0,16,12,0.75,12,6,1.2903225806451613
354407,2,5,5,2,5,1.0,7,4,5,97,4,0,2,5,0.3333333333333333,10,3,0.196078431372549
2208211,2,7,6,3,2,4.0,8,5,1,58,4,0,8,8,1.5,4,6,1.9047619047619049
2059217,8,6,5,3,8,4.0,7,1,1,58,4,0,32,32,1.5,64,10,0.4938271604938272
3391846,1,6,5,3,2,6.0,6,2,2,26,4,0,6,12,1.0,2,8,2.857142857142857
560908,4,6,5,2,2,3.0,4,1,4,96,4,0,12,6,0.4,8,7,1.4285714285714286
1229275,6,5,6,2,4,2.0,4,1,3,87,1,0,12,8,0.5,24,8,0.4878048780487805
1024432,5,5,5,1,6,3.0,8,1,1,90,1,0,15,18,0.5,30,10,0.4918032786885246
1337957,6,6,6,2,5,2.0,8,5,2,2,5,0,12,10,0.6666666666666666,30,5,0.3921568627450981
554426,0,7,5,2,3,3.0,4,4,3,96,4,0,0,9,0.5,0,5,0.9677419354838708
760056,3,6,6,4,1,1.0,7,2,2,94,4,0,3,1,1.3333333333333333,3,8,0.9090909090909092
2091802,9,5,6,3,3,5.0,7,1,3,58,4,0,45,15,0.75,27,8,1.6129032258064515
6292,3,6,6,2,3,0.0,6,2,5,107,1,0,0,0,0.3333333333333333,9,5,0.0
1147362,7,4,7,2,3,3.0,5,3,3,90,1,0,21,9,0.5,21,6,0.9677419354838708
1708572,3,6,6,3,5,2.0,2,2,3,75,4,0,6,10,0.75,15,7,0.3921568627450981
2116065,8,5,7,3,3,5.0,6,4,2,58,4,0,40,15,1.0,24,6,1.6129032258064515
1312622,5,4,6,2,6,1.0,7,1,3,2,5,0,5,6,0.5,30,8,0.1639344262295082
3077508,3,5,6,3,5,6.0,6,1,2,42,4,0,18,30,1.0,15,9,1.1764705882352942
2247309,5,7,3,3,2,3.0,7,3,2,57,4,0,15,6,1.0,10,7,1.4285714285714286
1377033,2,7,4,4,1,4.0,5,3,2,86,5,0,8,4,1.3333333333333333,2,7,3.636363636363636
2292021,7,5,6,3,4,6.0,8,4,1,51,4,0,42,24,1.5,28,7,1.4634146341463417
2907762,8,8,3,3,3,5.0,6,2,1,28,4,0,40,15,1.5,24,9,1.6129032258064515
2368155,5,5,5,2,8,8.0,7,1,4,62,4,0,40,64,0.4,40,7,0.9876543209876544
2817845,5,5,5,3,5,3.0,7,4,1,19,4,0,15,15,1.5,25,7,0.5882352941176471
2157178,6,4,5,3,5,4.0,8,4,1,58,4,0,24,20,1.5,30,7,0.7843137254901962
803874,4,4,7,2,1,1.0,7,1,2,91,1,0,4,1,0.6666666666666666,4,9,0.9090909090909092
1037451,6,5,6,2,6,3.0,8,2,1,90,1,0,18,18,1.0,36,9,0.4918032786885246
1322645,5,5,7,2,2,1.0,9,5,2,2,5,0,5,2,0.6666666666666666,10,5,0.4761904761904761
2119534,6,6,5,3,4,4.0,8,1,2,66,4,0,24,16,1.0,24,9,0.9756097560975612
3165251,6,6,5,3,3,4.0,8,1,1,17,1,0,24,12,1.5,18,10,1.2903225806451613
1243039,6,6,5,2,2,1.0,8,3,2,87,1,0,6,2,0.6666666666666666,12,7,0.4761904761904761
1940387,3,4,6,3,5,7.0,7,4,3,72,4,0,21,35,0.75,15,5,1.3725490196078431
1254460,2,5,5,2,4,1.0,8,4,1,86,5,0,2,4,1.0,8,7,0.2439024390243902
2647417,4,5,6,3,7,7.0,8,1,2,48,4,0,28,49,1.0,28,9,0.9859154929577464
1690882,4,5,6,3,4,2.0,8,1,3,75,1,0,8,8,0.75,16,8,0.4878048780487805
3252384,3,5,6,3,2,7.0,7,2,1,118,3,0,21,14,1.5,6,9,3.333333333333333
2317627,5,5,7,3,5,6.0,9,4,1,65,4,0,30,30,1.5,25,7,1.1764705882352942
2288753,7,7,5,3,6,8.0,8,0,5,70,4,0,56,48,0.5,42,7,1.3114754098360657
2364170,4,4,6,2,3,7.0,9,1,5,53,4,0,28,21,0.3333333333333333,12,6,2.258064516129032
2824356,8,6,6,3,2,6.0,9,4,1,19,4,0,48,12,1.5,16,7,2.857142857142857
3295570,2,6,5,3,1,6.0,9,2,2,20,4,0,12,6,1.0,2,8,5.454545454545454
3622393,9,6,6,0,2,8.0,9,-1,1,25,4,0,72,16,0.0,18,12,3.809523809523809
3627795,5,7,3,3,2,3.0,6,3,1,120,4,0,15,6,1.5,10,8,1.4285714285714286
758212,2,5,5,1,3,2.0,8,3,1,99,4,0,4,6,0.5,6,8,0.6451612903225806
1772002,2,7,5,3,6,1.0,8,3,2,83,5,0,2,6,1.0,12,7,0.1639344262295082
3514632,4,8,4,3,2,8.0,9,1,1,24,3,0,32,16,1.5,8,10,3.809523809523809
2370050,2,4,7,3,5,4.0,8,1,3,61,4,0,8,20,0.75,10,8,0.7843137254901962
2228227,4,6,5,3,2,2.0,8,4,1,68,1,0,8,4,1.5,8,7,0.9523809523809524
2105930,7,6,6,3,5,6.0,5,3,1,58,4,0,42,30,1.5,35,8,1.1764705882352942
3137083,3,6,6,3,4,6.0,4,2,1,18,4,0,18,24,1.5,12,9,1.4634146341463417
2152413,8,5,5,3,4,4.0,9,3,3,58,4,0,32,16,0.75,32,6,0.9756097560975612
3513719,3,6,5,3,4,8.0,8,1,1,24,3,0,24,32,1.5,12,10,1.951219512195122
1733392,4,4,6,3,3,3.0,7,3,2,7,1,0,12,9,1.0,12,7,0.9677419354838708
2306037,4,6,5,3,6,5.0,7,2,4,62,4,0,20,30,0.6,24,6,0.819672131147541
2297226,6,4,5,3,6,5.0,9,4,1,64,1,0,30,30,1.5,36,7,0.819672131147541
1217416,3,6,4,2,4,2.0,4,4,2,89,4,0,6,8,0.6666666666666666,12,6,0.4878048780487805
3185253,7,5,5,3,1,4.0,9,2,3,41,4,0,28,4,0.75,7,7,3.636363636363636
3158883,2,6,5,3,3,6.0,4,1,2,13,3,0,12,18,1.0,6,9,1.935483870967741
3459816,3,5,6,3,3,8.0,8,2,1,23,4,0,24,24,1.5,9,9,2.5806451612903225
2206559,5,7,5,3,7,2.0,7,4,2,58,4,0,10,14,1.0,35,6,0.2816901408450704
2999206,2,6,6,3,2,4.0,8,1,1,42,4,0,8,8,1.5,4,10,1.9047619047619049
2614612,7,4,7,3,1,4.0,9,2,1,48,4,0,28,4,1.5,7,9,3.636363636363636
3099359,4,7,5,3,2,3.0,7,2,1,19,4,0,12,6,1.5,8,9,1.4285714285714286
2515582,5,7,5,3,3,4.0,6,3,2,12,4,0,20,12,1.0,15,7,1.2903225806451613
668111,2,6,5,2,7,1.0,3,2,1,100,5,0,2,7,1.0,14,9,0.1408450704225352
2913737,6,6,4,3,3,4.0,6,1,1,29,4,0,24,12,1.5,18,10,1.2903225806451613
2496044,7,5,6,3,6,8.0,9,3,3,10,5,0,56,48,0.75,42,6,1.3114754098360657
34849,4,5,6,2,3,2.0,7,1,5,106,4,0,8,6,0.3333333333333333,12,6,0.6451612903225806
3027347,2,6,5,3,2,6.0,7,2,3,42,4,0,12,12,0.75,4,7,2.857142857142857
970674,8,6,5,5,5,4.0,5,4,1,91,4,0,32,20,2.5,40,7,0.7843137254901962
3089674,4,6,6,3,5,5.0,8,1,1,42,4,0,20,25,1.5,20,10,0.9803921568627452
656614,6,5,6,2,8,2.0,7,1,2,94,4,0,12,16,0.6666666666666666,48,9,0.2469135802469136
1305657,7,5,7,2,4,1.0,8,5,1,85,1,0,7,4,1.0,28,6,0.2439024390243902
864957,2,5,5,1,5,1.0,9,1,1,93,4,0,2,5,0.5,10,10,0.196078431372549
1821690,7,5,6,3,1,2.0,5,1,3,75,1,0,14,2,0.75,7,8,1.818181818181818
721780,3,6,5,4,4,1.0,4,1,2,94,4,0,3,4,1.3333333333333333,12,9,0.2439024390243902
1095627,7,4,7,2,4,4.0,8,3,2,114,4,0,28,16,0.6666666666666666,28,7,0.9756097560975612
771491,2,5,5,2,1,2.0,8,3,1,99,4,0,4,2,1.0,2,8,1.818181818181818
1239247,4,6,6,2,3,2.0,4,5,1,86,5,0,8,6,1.0,12,6,0.6451612903225806
920673,4,5,6,1,2,3.0,7,3,1,92,5,0,12,6,0.5,8,8,1.4285714285714286
750113,5,6,6,4,4,2.0,7,3,2,99,4,0,10,8,1.3333333333333333,20,7,0.4878048780487805
3312568,2,6,6,3,2,7.0,7,1,1,20,4,0,14,14,1.5,4,10,3.333333333333333
3117273,3,8,4,3,4,4.0,8,2,1,23,4,0,12,16,1.5,12,9,0.9756097560975612
1247966,1,6,6,2,2,1.0,6,4,1,86,4,0,1,2,1.0,2,7,0.4761904761904761
2570049,4,6,6,3,3,4.0,9,2,4,50,4,0,16,12,0.6,12,6,1.2903225806451613
3270585,8,4,7,3,4,6.0,9,1,2,20,4,0,48,24,1.0,32,9,1.4634146341463417
3373472,3,5,6,3,2,7.0,9,1,1,23,4,0,21,14,1.5,6,10,3.333333333333333
432223,9,6,5,2,3,3.0,6,4,5,97,4,0,27,9,0.3333333333333333,27,3,0.9677419354838708
3441858,1,6,6,3,7,5.0,8,1,1,21,4,0,5,35,1.5,7,10,0.7042253521126761
1464213,4,4,7,2,6,2.0,6,5,3,79,4,0,8,12,0.5,24,4,0.3278688524590164
530308,2,6,7,2,4,3.0,9,2,3,97,4,0,6,12,0.5,8,7,0.7317073170731708
3507333,2,5,5,3,4,8.0,9,1,2,20,4,0,16,32,1.0,8,9,1.951219512195122
972795,4,5,7,1,3,3.0,9,2,1,92,5,0,12,9,0.5,12,9,0.9677419354838708
1828444,7,6,6,3,2,2.0,7,1,3,76,5,0,14,4,0.75,14,8,0.9523809523809524
3224530,7,6,5,3,5,7.0,8,1,1,41,4,0,49,35,1.5,35,10,1.3725490196078431
2877432,3,6,5,3,3,3.0,9,2,2,29,4,0,9,9,1.0,9,8,0.9677419354838708
1606415,3,5,6,2,5,3.0,8,5,1,81,4,0,9,15,1.0,15,6,0.5882352941176471
2379855,1,6,5,2,3,8.0,8,1,4,53,4,0,8,24,0.4,3,7,2.5806451612903225
179651,3,6,5,2,6,3.0,8,4,5,107,4,0,9,18,0.3333333333333333,18,3,0.4918032786885246
3284124,7,7,5,3,4,6.0,7,1,2,40,4,0,42,24,1.0,28,9,1.4634146341463417
1643446,5,4,5,2,4,2.0,5,5,1,4,1,0,10,8,1.0,20,6,0.4878048780487805
67829,2,4,6,4,7,1.0,8,5,5,0,0,0,2,7,0.6666666666666666,14,2,0.1408450704225352
3450711,4,4,6,3,3,8.0,9,3,1,20,4,0,32,24,1.5,12,8,2.5806451612903225
878849,4,5,5,4,2,2.0,7,2,2,91,1,0,8,4,1.3333333333333333,8,8,0.9523809523809524
921322,4,5,5,1,2,3.0,7,2,1,93,4,0,12,6,0.5,8,9,1.4285714285714286
2164044,7,7,4,3,4,4.0,9,3,1,58,4,0,28,16,1.5,28,8,0.9756097560975612
471362,2,5,6,2,6,2.0,7,5,4,105,4,0,4,12,0.4,12,3,0.3278688524590164
720433,3,6,6,2,5,1.0,6,3,1,100,1,0,3,5,1.0,15,8,0.196078431372549
2883009,5,7,5,3,1,5.0,7,2,1,28,4,0,25,5,1.5,5,9,4.545454545454545
1393070,5,7,5,4,5,4.0,7,3,2,86,5,0,20,20,1.3333333333333333,25,7,0.7843137254901962
3512026,2,5,5,3,4,8.0,6,1,2,20,4,0,16,32,1.0,8,9,1.951219512195122
1566636,5,5,7,2,5,3.0,7,5,1,5,4,0,15,15,1.0,25,6,0.5882352941176471
655062,4,4,6,1,2,2.0,5,3,2,96,4,0,8,4,0.3333333333333333,8,7,0.9523809523809524
2519996,7,6,5,3,4,4.0,6,3,4,50,4,0,28,16,0.6,28,5,0.9756097560975612
1775484,7,6,5,3,1,2.0,8,1,3,77,5,0,14,2,0.75,7,8,1.818181818181818
2545685,6,7,6,3,3,6.0,8,4,2,12,4,0,36,18,1.0,18,6,1.935483870967741
3348129,3,5,6,3,5,7.0,9,1,1,23,4,0,21,35,1.5,15,10,1.3725490196078431
730057,5,6,5,2,3,3.0,6,4,2,94,4,0,15,9,0.6666666666666666,15,6,0.9677419354838708
1438166,4,3,7,2,3,3.0,8,3,2,1,4,0,12,9,0.6666666666666666,12,7,0.9677419354838708
2715876,4,5,6,3,2,7.0,8,4,3,31,4,0,28,14,0.75,8,5,3.333333333333333
2261437,6,5,6,3,7,3.0,8,3,3,64,1,0,18,21,0.75,42,6,0.4225352112676057
999268,4,5,6,5,2,4.0,7,5,1,90,1,0,16,8,2.5,8,6,1.9047619047619049
3320699,9,3,7,3,4,6.0,8,2,2,118,3,0,54,24,1.0,36,8,1.4634146341463417
3484653,2,6,6,3,3,8.0,9,5,2,20,4,0,16,24,1.0,6,5,2.5806451612903225
2320513,7,5,5,3,5,6.0,9,1,4,53,4,0,42,30,0.6,35,7,1.1764705882352942
578741,4,6,5,2,5,2.0,2,1,2,94,4,0,8,10,0.6666666666666666,20,9,0.3921568627450981
637332,2,6,6,2,4,1.0,6,1,1,0,0,0,2,4,1.0,8,10,0.2439024390243902
1393007,4,6,6,4,4,2.0,2,3,2,86,5,0,8,8,1.3333333333333333,16,7,0.4878048780487805
2028918,8,4,6,3,5,6.0,6,2,3,71,4,0,48,30,0.75,40,7,1.1764705882352942
876016,7,6,6,4,5,2.0,7,1,1,93,4,0,14,10,2.0,35,10,0.3921568627450981
1535797,7,3,6,2,3,4.0,9,5,2,3,4,0,28,12,0.6666666666666666,21,5,1.2903225806451613
1553330,7,6,5,2,3,4.0,8,5,1,5,4,0,28,12,1.0,21,6,1.2903225806451613
1853574,3,5,7,3,2,3.0,8,1,3,74,5,0,9,6,0.75,6,8,1.4285714285714286
3329723,2,6,5,3,1,6.0,7,2,2,23,4,0,12,6,1.0,2,8,5.454545454545454
3397806,3,5,6,3,6,5.0,8,2,1,26,4,0,15,30,1.5,18,9,0.819672131147541
1766432,3,6,6,3,2,1.0,8,2,2,75,4,0,3,2,1.0,6,8,0.4761904761904761
552488,3,4,6,2,3,3.0,6,4,3,96,4,0,9,9,0.5,9,5,0.9677419354838708
749454,3,5,6,2,2,1.0,7,4,1,99,4,0,3,2,1.0,6,7,0.4761904761904761
2825305,3,7,5,3,4,7.0,5,1,1,34,1,0,21,28,1.5,12,10,1.707317073170732
861116,2,6,6,4,7,2.0,8,2,2,91,1,0,4,14,1.3333333333333333,14,8,0.2816901408450704
3446110,2,5,6,3,3,5.0,9,3,1,23,4,0,10,15,1.5,6,8,1.6129032258064515
1254107,1,6,6,2,2,1.0,7,1,3,87,1,0,1,2,0.5,2,8,0.4761904761904761
695102,1,6,4,4,6,2.0,6,1,2,94,4,0,2,12,1.3333333333333333,6,9,0.3278688524590164
1396921,3,5,5,2,7,2.0,9,5,2,85,5,0,6,14,0.6666666666666666,21,5,0.2816901408450704
2522717,6,6,5,0,1,4.0,6,-1,1,0,0,0,24,4,0.0,6,12,3.636363636363636
2363508,7,4,5,2,2,6.0,8,2,4,51,4,0,42,12,0.4,14,6,2.857142857142857
1052556,4,6,6,6,2,2.0,6,3,1,113,4,0,8,4,3.0,8,8,0.9523809523809524
617417,1,7,4,2,3,1.0,7,1,2,0,0,0,1,3,0.6666666666666666,3,9,0.3225806451612903
2947427,6,5,6,3,5,4.0,8,3,1,34,1,0,24,20,1.5,30,8,0.7843137254901962
1192435,5,3,5,2,5,1.0,1,4,1,86,4,0,5,5,1.0,25,7,0.196078431372549
2816836,4,4,6,3,4,7.0,8,1,1,29,4,0,28,28,1.5,16,10,1.707317073170732
2848230,6,6,6,3,7,5.0,6,4,1,29,4,0,30,35,1.5,42,7,0.7042253521126761
2571673,2,7,6,3,3,4.0,5,3,2,12,4,0,8,12,1.0,6,7,1.2903225806451613
430800,3,5,6,2,1,3.0,8,3,4,107,4,0,9,3,0.4,3,5,2.727272727272727
2962529,3,6,5,3,2,3.0,8,2,3,34,1,0,9,6,0.75,6,7,1.4285714285714286
1837040,3,5,7,3,3,3.0,8,1,3,110,4,0,9,9,0.75,9,8,0.9677419354838708
1340092,7,7,6,2,7,2.0,8,5,2,87,1,0,14,14,0.6666666666666666,49,5,0.2816901408450704
1943700,7,4,5,3,6,6.0,8,4,4,74,5,0,42,36,0.6,42,4,0.9836065573770492
674242,4,6,5,4,7,1.0,7,3,2,94,4,0,4,7,1.3333333333333333,28,7,0.1408450704225352
980835,5,5,7,1,5,3.0,9,1,1,91,4,0,15,15,0.5,25,10,0.5882352941176471
1449065,3,6,4,2,4,4.0,9,4,2,1,4,0,12,16,0.6666666666666666,12,6,0.9756097560975612
3179589,7,6,5,3,2,5.0,7,2,1,17,1,0,35,10,1.5,14,9,2.380952380952381
1048345,5,6,5,6,2,2.0,7,1,1,113,4,0,10,4,3.0,10,10,0.9523809523809524
2122413,5,6,3,3,8,4.0,8,2,3,69,4,0,20,32,0.75,40,7,0.4938271604938272
464109,4,7,5,2,2,2.0,8,3,4,105,4,0,8,4,0.4,8,5,0.9523809523809524
3497588,3,5,6,3,3,7.0,9,1,1,119,1,0,21,21,1.5,9,10,2.258064516129032
3432206,3,6,5,3,3,5.0,8,1,1,23,4,0,15,15,1.5,9,10,1.6129032258064515
2933281,3,5,6,3,1,3.0,9,3,1,34,1,0,9,3,1.5,3,8,2.727272727272727
822706,4,6,6,4,5,3.0,5,2,1,98,4,0,12,15,2.0,20,9,0.5882352941176471
10821,5,5,6,2,1,1.0,8,1,5,107,1,0,5,1,0.3333333333333333,5,6,0.9090909090909092
3146998,4,6,7,3,4,5.0,5,2,2,37,4,0,20,20,1.0,16,8,1.2195121951219514
1549011,6,4,6,2,5,3.0,7,4,2,4,4,0,18,15,0.6666666666666666,30,6,0.5882352941176471
2274477,9,6,5,3,5,6.0,9,1,4,55,4,0,54,30,0.6,45,7,1.1764705882352942
2165141,7,6,6,3,6,3.0,9,2,3,57,4,0,21,18,0.75,42,7,0.4918032786885246
2981890,1,6,7,3,3,6.0,9,1,1,42,4,0,6,18,1.5,3,10,1.935483870967741
3527921,3,4,6,3,6,7.0,8,1,1,24,3,0,21,42,1.5,18,10,1.1475409836065575
2106964,7,6,6,3,4,5.0,8,1,3,58,4,0,35,20,0.75,28,8,1.2195121951219514
499365,5,6,6,2,3,2.0,8,5,3,105,4,0,10,6,0.5,15,4,0.6451612903225806
2275211,8,6,5,3,4,6.0,9,1,4,67,4,0,48,24,0.6,32,7,1.4634146341463417
3311451,9,6,5,3,4,7.0,9,1,1,20,4,0,63,28,1.5,36,10,1.707317073170732
768833,2,5,5,1,6,1.0,7,1,1,94,4,0,2,6,0.5,12,10,0.1639344262295082
989238,6,4,5,6,2,1.0,9,1,1,114,4,0,6,2,3.0,12,10,0.4761904761904761
3043656,6,5,6,3,1,4.0,9,2,3,16,3,0,24,4,0.75,6,7,3.636363636363636
61137,6,7,4,2,6,1.0,7,1,5,106,4,0,6,6,0.3333333333333333,36,6,0.1639344262295082
2197735,2,6,6,3,5,2.0,9,5,1,58,4,0,4,10,1.5,10,6,0.3921568627450981
2155324,2,4,5,3,5,3.0,9,2,4,57,4,0,6,15,0.6,10,6,0.5882352941176471
981261,5,4,6,5,6,3.0,8,4,1,91,4,0,15,18,2.5,30,7,0.4918032786885246
2639092,4,6,5,3,5,7.0,6,3,3,45,5,0,28,35,0.75,20,6,1.3725490196078431
1825679,3,6,5,3,3,1.0,7,1,3,75,1,0,3,3,0.75,9,8,0.3225806451612903
2915271,5,5,6,3,2,3.0,6,1,1,19,4,0,15,6,1.5,10,10,1.4285714285714286
1444237,3,6,5,2,4,4.0,8,3,1,3,4,0,12,16,1.0,12,8,0.9756097560975612
823266,1,7,4,4,1,1.0,4,2,1,93,4,0,1,1,2.0,1,9,0.9090909090909092
2809713,4,5,7,3,6,7.0,9,5,1,29,4,0,28,42,1.5,24,6,1.1475409836065575
1350381,6,6,4,2,3,3.0,8,5,2,2,5,0,18,9,0.6666666666666666,18,5,0.9677419354838708
3336087,2,6,5,3,2,6.0,7,1,2,21,4,0,12,12,1.0,4,9,2.857142857142857
277738,1,6,6,2,6,1.0,8,1,5,107,4,0,1,6,0.3333333333333333,6,6,0.1639344262295082
2003165,8,4,6,3,6,5.0,9,2,2,73,4,0,40,30,1.0,48,8,0.819672131147541
3100797,3,5,5,3,5,6.0,9,2,2,19,4,0,18,30,1.0,15,8,1.1764705882352942
1185117,8,5,5,2,2,2.0,6,4,1,86,4,0,16,4,1.0,16,7,0.9523809523809524
1590263,4,4,6,2,6,3.0,5,3,2,80,1,0,12,18,0.6666666666666666,24,7,0.4918032786885246
2907044,7,7,5,3,5,3.0,8,1,1,28,4,0,21,15,1.5,35,10,0.5882352941176471
1451680,2,5,5,2,4,2.0,8,5,3,85,4,0,4,8,0.5,8,4,0.4878048780487805
1793235,4,6,6,3,4,2.0,7,1,2,75,1,0,8,8,1.0,16,9,0.4878048780487805
575740,5,4,7,2,1,3.0,9,2,2,94,4,0,15,3,0.6666666666666666,5,8,2.727272727272727
2889906,4,5,6,3,3,5.0,7,3,3,19,4,0,20,15,0.75,12,6,1.6129032258064515
3563664,3,3,5,3,4,8.0,8,3,3,43,4,0,24,32,0.75,12,6,1.951219512195122
3183025,3,5,5,3,1,5.0,8,3,2,22,4,0,15,5,1.0,3,7,4.545454545454545
1396862,5,6,5,2,3,2.0,5,5,2,85,4,0,10,6,0.6666666666666666,15,5,0.6451612903225806
2975044,3,6,5,3,1,5.0,9,1,1,19,4,0,15,5,1.5,3,10,4.545454545454545
106680,2,7,5,4,3,1.0,5,5,5,0,0,0,2,3,0.6666666666666666,6,2,0.3225806451612903
501223,2,7,4,2,7,1.0,7,5,3,105,4,0,2,7,0.5,14,4,0.1408450704225352
797923,7,6,5,2,4,1.0,8,2,3,95,4,0,7,4,0.5,28,7,0.2439024390243902
2348369,7,4,6,2,4,5.0,9,1,5,55,1,0,35,20,0.3333333333333333,28,6,1.2195121951219514
3289494,8,6,5,3,1,6.0,9,1,1,23,4,0,48,6,1.5,8,10,5.454545454545454
3622863,4,6,5,0,4,6.0,9,-1,1,25,4,0,24,24,0.0,16,12,1.4634146341463417
1855977,6,6,4,3,2,2.0,7,1,3,74,5,0,12,4,0.75,12,8,0.9523809523809524
2082706,7,5,6,3,6,6.0,6,1,2,59,4,0,42,36,1.0,42,9,0.9836065573770492
1502571,3,5,6,2,1,3.0,8,3,1,5,4,0,9,3,1.0,3,8,2.727272727272727
771627,3,6,5,4,2,2.0,8,3,2,98,4,0,6,4,1.3333333333333333,6,7,0.9523809523809524
3119690,4,6,6,3,2,4.0,9,1,2,13,3,0,16,8,1.0,8,9,1.9047619047619049
2635602,3,5,5,3,7,4.0,6,1,1,49,4,0,12,28,1.5,21,10,0.5633802816901409
1883716,4,5,6,3,2,4.0,9,1,3,73,1,0,16,8,0.75,8,8,1.9047619047619049
623462,4,6,6,2,2,2.0,5,1,2,94,4,0,8,4,0.6666666666666666,8,9,0.9523809523809524
1774533,8,5,7,3,1,3.0,6,3,4,112,4,0,24,3,0.6,8,5,2.727272727272727
3066853,3,6,6,3,1,4.0,4,1,3,23,4,0,12,4,0.75,3,8,3.636363636363636
1847911,1,5,6,3,2,3.0,8,2,3,110,4,0,3,6,0.75,2,7,1.4285714285714286
3499165,1,8,3,3,6,8.0,8,5,2,44,4,0,8,48,1.0,6,5,1.3114754098360657
1818456,3,6,6,3,6,3.0,7,1,3,8,1,0,9,18,0.75,18,8,0.4918032786885246
3483047,3,6,5,3,3,7.0,8,5,2,20,4,0,21,21,1.0,9,5,2.258064516129032
907363,7,4,6,4,1,3.0,7,3,2,91,1,0,21,3,1.3333333333333333,7,7,2.727272727272727
2261279,5,7,5,3,2,4.0,9,2,4,67,4,0,20,8,0.6,10,6,1.9047619047619049
749595,3,6,5,4,2,1.0,9,2,2,94,4,0,3,2,1.3333333333333333,6,8,0.4761904761904761
1033518,1,6,6,1,4,1.0,7,2,1,90,1,0,1,4,0.5,4,9,0.2439024390243902
546577,4,6,4,2,2,3.0,7,1,3,94,4,0,12,6,0.5,8,8,1.4285714285714286
3573480,3,5,6,3,6,8.0,6,2,3,43,4,0,24,48,0.75,18,7,1.3114754098360657
2566538,4,7,6,3,2,4.0,8,3,2,12,4,0,16,8,1.0,8,7,1.9047619047619049
17696,3,5,5,2,7,1.0,9,1,5,107,1,0,3,7,0.3333333333333333,21,6,0.1408450704225352
